stack,sdma_enabled,pair_label,gcd_a,gcd_b,tier,num_links,run,size_bytes,bandwidth_MBps
eessi,0,routed_07,0,7,routed,0,5,16777216,68709.00
eessi,0,routed_07,0,7,routed,0,5,33554432,69864.32
eessi,0,routed_07,0,7,routed,0,5,67108864,70528.69
eessi,0,routed_07,0,7,routed,0,6,1,3.03
eessi,0,routed_07,0,7,routed,0,6,2,6.05
eessi,0,routed_07,0,7,routed,0,6,4,12.85
eessi,0,routed_07,0,7,routed,0,6,8,26.58
eessi,0,routed_07,0,7,routed,0,6,16,53.15
eessi,0,routed_07,0,7,routed,0,6,32,106.35
eessi,0,routed_07,0,7,routed,0,6,64,210.17
eessi,0,routed_07,0,7,routed,0,6,128,413.95
eessi,0,routed_07,0,7,routed,0,6,256,749.74
eessi,0,routed_07,0,7,routed,0,6,512,42.84
eessi,0,routed_07,0,7,routed,0,6,1024,111.09
eessi,0,routed_07,0,7,routed,0,6,2048,221.50
eessi,0,routed_07,0,7,routed,0,6,4096,443.81
eessi,0,routed_07,0,7,routed,0,6,8192,880.15
eessi,0,routed_07,0,7,routed,0,6,16384,1701.49
eessi,0,routed_07,0,7,routed,0,6,32768,3131.86
eessi,0,routed_07,0,7,routed,0,6,65536,5956.35
eessi,0,routed_07,0,7,routed,0,6,131072,10873.11
eessi,0,routed_07,0,7,routed,0,6,262144,17847.00
eessi,0,routed_07,0,7,routed,0,6,524288,28787.87
eessi,0,routed_07,0,7,routed,0,6,1048576,39766.14
eessi,0,routed_07,0,7,routed,0,6,2097152,52620.68
eessi,0,routed_07,0,7,routed,0,6,4194304,62071.63
eessi,0,routed_07,0,7,routed,0,6,8388608,66297.65
eessi,0,routed_07,0,7,routed,0,6,16777216,68688.02
eessi,0,routed_07,0,7,routed,0,6,33554432,69874.44
eessi,0,routed_07,0,7,routed,0,6,67108864,70532.66
eessi,0,routed_03,0,3,routed,0,2,1,3.03
eessi,0,routed_03,0,3,routed,0,2,2,6.08
eessi,0,routed_03,0,3,routed,0,2,4,12.95
eessi,0,routed_03,0,3,routed,0,2,8,26.72
eessi,0,routed_03,0,3,routed,0,2,16,53.37
eessi,0,routed_03,0,3,routed,0,2,32,106.80
eessi,0,routed_03,0,3,routed,0,2,64,211.57
eessi,0,routed_03,0,3,routed,0,2,128,416.09
eessi,0,routed_03,0,3,routed,0,2,256,816.57
eessi,0,routed_03,0,3,routed,0,2,512,42.88
eessi,0,routed_03,0,3,routed,0,2,1024,113.16
eessi,0,routed_03,0,3,routed,0,2,2048,221.48
eessi,0,routed_03,0,3,routed,0,2,4096,448.45
eessi,0,routed_03,0,3,routed,0,2,8192,886.57
eessi,0,routed_03,0,3,routed,0,2,16384,1709.30
eessi,0,routed_03,0,3,routed,0,2,32768,2996.67
eessi,0,routed_03,0,3,routed,0,2,65536,5518.69
eessi,0,routed_03,0,3,routed,0,2,131072,9515.43
eessi,0,routed_03,0,3,routed,0,2,262144,14500.88
eessi,0,routed_03,0,3,routed,0,2,524288,21135.29
eessi,0,routed_03,0,3,routed,0,2,1048576,26495.18
eessi,0,routed_03,0,3,routed,0,2,2097152,32522.64
