stack,sdma_enabled,pair_label,gcd_a,gcd_b,tier,num_links,run,size_bytes,bandwidth_MBps
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,2,4,17.93
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,2,8,35.84
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,2,16,64.68
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,2,32,143.00
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,2,64,289.10
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,2,128,574.56
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,2,256,1099.32
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,2,512,2059.28
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,2,1024,4597.16
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,2,2048,7964.69
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,2,4096,12494.54
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,2,8192,17519.43
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,2,16384,20343.44
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,2,32768,25080.84
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,2,65536,29653.87
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,2,131072,33269.53
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,2,262144,24182.54
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,2,524288,15172.25
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,2,1048576,11418.63
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,2,2097152,10902.73
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,2,4194304,10900.14
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,2,8388608,10706.09
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,2,16777216,10598.27
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,3,1,4.44
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,3,2,8.03
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,3,4,17.96
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,3,8,35.37
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,3,16,71.92
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,3,32,136.12
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,3,64,282.98
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,3,128,555.99
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,3,256,1113.22
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,3,512,2143.72
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,3,1024,4257.28
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,3,2048,8018.15
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,3,4096,13774.57
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,3,8192,17095.72
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,3,16384,20697.98
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,3,32768,25653.49
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,3,65536,30095.97
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,3,131072,33092.93
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,3,262144,25324.01
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,3,524288,15181.56
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,3,1048576,11404.04
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,3,2097152,10860.51
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,3,4194304,10873.34
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,3,8388608,10614.63
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,3,16777216,10632.13
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,4,1,4.48
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,4,2,8.97
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,4,4,18.15
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,4,8,35.00
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,4,16,72.48
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,4,32,144.51
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,4,64,282.31
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,4,128,575.99
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,4,256,1014.54
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,4,512,2269.63
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,4,1024,4311.78
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,4,2048,8215.08
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,4,4096,12906.52
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,4,8192,17773.83
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,4,16384,19888.15
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,4,32768,25122.80
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,4,65536,30517.52
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,4,131072,33012.34
