stack,sdma_enabled,pair_label,node_a,node_b,gcd_a,gcd_b,hop_class,nic_class,run,size_bytes,latency_us
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,5,1024,3.60
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,5,2048,3.82
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,5,4096,3.79
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,5,8192,4.18
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,5,16384,4.74
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,5,32768,8.37
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,5,65536,9.76
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,5,131072,12.48
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,5,262144,17.86
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,5,524288,28.68
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,5,1048576,50.30
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,5,2097152,93.45
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,5,4194304,179.80
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,6,1,2.53
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,6,2,2.55
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,6,4,2.56
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,6,8,2.53
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,6,16,2.54
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,6,32,2.57
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,6,64,2.55
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,6,128,3.09
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,6,256,3.38
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,6,512,3.51
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,6,1024,3.56
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,6,2048,7.26
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,6,4096,3.76
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,6,8192,4.16
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,6,16384,4.76
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,6,32768,8.37
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,6,65536,9.70
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,6,131072,12.45
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,6,262144,17.84
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,6,524288,28.65
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,6,1048576,50.32
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,6,2097152,93.48
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,6,4194304,179.81
native,0,inter_GCD4_GCD4,nid007975,nid007976,4,4,inter_node,nic_via_xgmi,2,1,2.53
native,0,inter_GCD4_GCD4,nid007975,nid007976,4,4,inter_node,nic_via_xgmi,2,2,2.53
native,0,inter_GCD4_GCD4,nid007975,nid007976,4,4,inter_node,nic_via_xgmi,2,4,2.55
native,0,inter_GCD4_GCD4,nid007975,nid007976,4,4,inter_node,nic_via_xgmi,2,8,2.53
native,0,inter_GCD4_GCD4,nid007975,nid007976,4,4,inter_node,nic_via_xgmi,2,16,2.53
native,0,inter_GCD4_GCD4,nid007975,nid007976,4,4,inter_node,nic_via_xgmi,2,32,2.59
native,0,inter_GCD4_GCD4,nid007975,nid007976,4,4,inter_node,nic_via_xgmi,2,64,2.56
native,0,inter_GCD4_GCD4,nid007975,nid007976,4,4,inter_node,nic_via_xgmi,2,128,3.07
native,0,inter_GCD4_GCD4,nid007975,nid007976,4,4,inter_node,nic_via_xgmi,2,256,3.36
native,0,inter_GCD4_GCD4,nid007975,nid007976,4,4,inter_node,nic_via_xgmi,2,512,3.46
native,0,inter_GCD4_GCD4,nid007975,nid007976,4,4,inter_node,nic_via_xgmi,2,1024,3.60
native,0,inter_GCD4_GCD4,nid007975,nid007976,4,4,inter_node,nic_via_xgmi,2,2048,3.78
native,0,inter_GCD4_GCD4,nid007975,nid007976,4,4,inter_node,nic_via_xgmi,2,4096,3.89
native,0,inter_GCD4_GCD4,nid007975,nid007976,4,4,inter_node,nic_via_xgmi,2,8192,4.15
native,0,inter_GCD4_GCD4,nid007975,nid007976,4,4,inter_node,nic_via_xgmi,2,16384,4.81
native,0,inter_GCD4_GCD4,nid007975,nid007976,4,4,inter_node,nic_via_xgmi,2,32768,8.38
native,0,inter_GCD4_GCD4,nid007975,nid007976,4,4,inter_node,nic_via_xgmi,2,65536,9.67
native,0,inter_GCD4_GCD4,nid007975,nid007976,4,4,inter_node,nic_via_xgmi,2,131072,12.42
native,0,inter_GCD4_GCD4,nid007975,nid007976,4,4,inter_node,nic_via_xgmi,2,262144,17.81
