stack,sdma_enabled,pair_label,node_a,node_b,gcd_a,gcd_b,hop_class,nic_class,run,size_bytes,bandwidth_MBps
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,3,65536,35697.61
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,3,131072,39741.26
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,3,262144,39227.64
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,3,524288,41050.64
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,3,1048576,38024.03
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,4,1,1.58
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,4,2,3.16
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,4,4,6.33
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,4,8,12.66
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,4,16,25.30
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,4,32,44.94
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,4,64,98.94
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,4,128,199.77
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,4,256,397.86
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,4,512,794.72
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,4,1024,1590.05
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,4,2048,3179.55
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,4,4096,6369.87
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,4,8192,13106.51
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,4,16384,23057.69
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,4,32768,27378.16
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,4,65536,35703.85
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,4,131072,39769.15
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,4,262144,40560.58
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,4,524288,40510.17
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,4,1048576,40933.66
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,5,1,1.57
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,5,2,3.16
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,5,4,6.33
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,5,8,12.60
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,5,16,25.16
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,5,32,50.36
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,5,64,100.66
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,5,128,201.97
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,5,256,400.17
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,5,512,799.27
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,5,1024,1599.23
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,5,2048,3197.24
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,5,4096,6391.34
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,5,8192,13124.86
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,5,16384,23030.79
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,5,32768,28760.56
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,5,65536,35640.65
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,5,131072,39667.22
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,5,262144,40993.85
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,5,524288,42095.82
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,5,1048576,42484.93
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,6,1,1.57
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,6,2,3.15
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,6,4,6.31
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,6,8,12.60
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,6,16,25.24
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,6,32,50.50
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,6,64,100.80
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,6,128,200.95
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,6,256,398.14
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,6,512,794.76
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,6,1024,1592.25
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,6,2048,3061.57
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,6,4096,6368.03
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,6,8192,13096.64
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,6,16384,22993.00
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,6,32768,27809.47
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,6,65536,35560.31
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,6,131072,39352.89
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,6,262144,40860.41
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,6,524288,41804.94
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,6,1048576,42164.49
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,2,1,1.53
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,2,2,3.07
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,2,4,6.15
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,2,8,12.29
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,2,16,24.61
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,2,32,49.16
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,2,64,98.29
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,2,128,195.86
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,2,256,390.80
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,2,512,780.95
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,2,1024,1562.98
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,2,2048,3126.58
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,2,4096,6252.96
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,2,8192,12866.09
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,2,16384,24158.50
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,2,32768,27621.47
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,2,65536,36484.38
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,2,131072,41266.14
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,2,262144,43960.52
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,2,524288,45297.30
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,2,1048576,45994.23
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,3,1,1.57
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,3,2,3.15
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,3,4,6.29
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,3,8,12.60
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,3,16,25.19
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,3,32,50.24
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,3,64,100.56
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,3,128,201.10
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,3,256,396.97
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,3,512,792.23
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,3,1024,1585.42
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,3,2048,3170.63
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,3,4096,6335.79
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,3,8192,13045.21
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,3,16384,24316.83
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,3,32768,27444.56
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,3,65536,36405.02
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,3,131072,41373.63
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,3,262144,43953.17
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,3,524288,45294.21
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,3,1048576,45993.09
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,4,1,1.58
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,4,2,3.17
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,4,4,6.33
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,4,8,12.65
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,4,16,25.28
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,4,32,50.67
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,4,64,101.22
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,4,128,202.08
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,4,256,400.38
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,4,512,798.91
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,4,1024,1601.00
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,4,2048,3197.94
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,4,4096,6390.51
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,4,8192,13126.30
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,4,16384,24306.51
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,4,32768,27694.46
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,4,65536,36443.26
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,4,131072,41331.73
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,4,262144,43948.03
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,4,524288,45293.44
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,4,1048576,45993.76
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,5,1,1.58
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,5,2,3.17
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,5,4,6.33
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,5,8,12.66
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,5,16,25.31
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,5,32,50.50
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,5,64,100.91
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,5,128,201.31
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,5,256,399.23
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,5,512,796.35
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,5,1024,1593.44
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,5,2048,3196.22
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,5,4096,6390.52
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,5,8192,13115.61
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,5,16384,24354.84
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,5,32768,27615.93
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,5,65536,36499.13
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,5,131072,41346.73
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,5,262144,43976.66
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,5,524288,45309.14
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,5,1048576,46000.13
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,6,1,1.58
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,6,2,3.16
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,6,4,6.33
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,6,8,12.61
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,6,16,25.26
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,6,32,50.58
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,6,64,101.06
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,6,128,201.83
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,6,256,399.65
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,6,512,797.28
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,6,1024,1598.07
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,6,2048,3194.60
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,6,4096,6384.40
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,6,8192,13102.94
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,6,16384,24379.24
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,6,32768,27511.46
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,6,65536,36467.78
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,6,131072,41372.42
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,6,262144,43976.27
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,6,524288,45308.11
native,0,inter_GCD6_GCD6,nid007968,nid007969,6,6,inter_node,nic_via_xgmi,6,1048576,46000.15
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,2,1,1.58
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,2,2,3.16
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,2,4,6.35
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,2,8,12.67
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,2,16,25.32
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,2,32,50.69
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,2,64,101.33
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,2,128,199.49
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,2,256,400.19
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,2,512,797.78
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,2,1024,1601.00
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,2,2048,3190.44
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,2,4096,6393.67
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,2,8192,13191.92
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,2,16384,24676.57
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,2,32768,31100.12
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,2,65536,37389.02
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,2,131072,41504.84
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,2,262144,43980.94
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,2,524288,45306.35
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,2,1048576,46001.95
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,3,1,1.57
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,3,2,3.14
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,3,4,6.29
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,3,8,12.58
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,3,16,25.16
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,3,32,50.33
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,3,64,100.63
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,3,128,200.72
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,3,256,388.01
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,3,512,792.28
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,3,1024,1587.90
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,3,2048,3175.74
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,3,4096,6350.90
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,3,8192,13083.08
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,3,16384,24672.08
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,3,32768,31038.07
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,3,65536,37352.01
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,3,131072,41439.24
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,3,262144,43950.54
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,3,524288,45290.66
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,3,1048576,45992.86
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,4,1,1.57
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,4,2,3.15
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,4,4,6.31
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,4,8,12.60
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,4,16,25.12
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,4,32,50.40
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,4,64,100.64
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,4,128,201.22
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,4,256,397.78
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,4,512,795.72
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,4,1024,1589.65
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,4,2048,3182.46
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,4,4096,6366.75
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,4,8192,13105.70
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,4,16384,24709.27
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,4,32768,31136.90
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,4,65536,37373.60
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,4,131072,41459.94
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,4,262144,43968.78
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,4,524288,45300.94
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,4,1048576,45995.07
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,5,1,1.56
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,5,2,3.13
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,5,4,6.26
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,5,8,12.52
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,5,16,25.05
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,5,32,50.11
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,5,64,100.20
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,5,128,199.73
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,5,256,395.46
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,5,512,789.65
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,5,1024,1580.22
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,5,2048,3160.54
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,5,4096,5642.02
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,5,8192,12958.70
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,5,16384,24647.79
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,5,32768,31130.58
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,5,65536,37353.06
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,5,131072,41416.15
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,5,262144,43994.15
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,5,524288,45310.82
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,5,1048576,46001.86
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,6,1,1.57
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,6,2,3.14
native,0,inter_GCD1_GCD1,nid007968,nid007969,1,1,inter_node,nic_local,6,4,6.30
